project	pr_number	id	key	url	bodyText	RQ1 - Scope	RQ1 - Understandability?	selected-sample	RQ2 - Understandability smells	RQ2 - Where	RQ3 - Acceptability	RQ4 - Improvement	RQ5 - Patch Merged	RQ5 - Patch reverted in the pull request	RQ5 - Patch in the last version of the file	RQ5 - Patch reverted in the codebase history	RQ6 - Spotbugs	RQ6 - PMD	RQ6 - SonarQube	RQ6 - Checkstyle	RQ6 - Covered	Implicit or Explicit?	Why is this related to understandability?
rsksmart/rskj	1344	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDUxMjI3MTk2NQ==	1959	https://codeupcrc.github.io/?key=1959	Suggested change                                                                                                        when(provider.getFastBridgeFederationInformation(fastBridgeFederationP2SH)).thenReturn                                                            (Optional.of(fastBridgeFederationInformation)                                                        );                                                        when(provider.getFastBridgeFederationInformation(fastBridgeFederationP2SH))                                                           .thenReturn(Optional.of(fastBridgeFederationInformation));	Code	Yes	FALSE															
rsksmart/rskj	1327	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDUwOTMwMTAzMg==	1960	https://codeupcrc.github.io/?key=1960	shouldn't we limit the size of this map?	Code	No	FALSE															
rstudio/rstudio	6765	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQxNzQ3MTMyMw==	1974	https://codeupcrc.github.io/?key=1974	nit: best practice is to use the Java interface type (List) and then instantiate it with the concrete class as required (ArrayList)	Code	No	FALSE															
rstudio/rstudio	6428	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQwNDQ2Mjc3Mw==	1975	https://codeupcrc.github.io/?key=1975	nit: update copyright year in header	Javadoc	No	FALSE															
rstudio/rstudio	6787	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQxODU5MTE4MA==	1972	https://codeupcrc.github.io/?key=1972	Realize you're just moving this, but adding a unit test for this would be helpful!	Code	No	FALSE															
rstudio/rstudio	6787	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQxODQzMTA0OQ==	1973	https://codeupcrc.github.io/?key=1973	I think you could re-use chunkLabel here. (I realize this is just coming up in the diff as part of the refactor but worth changing while you're in this code)	Code	No	FALSE															
rstudio/rstudio	6849	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQyNDYwODY0Nw==	1971	https://codeupcrc.github.io/?key=1971	Reduce this whole method to:  public Command revertUnsavedChangesBeforeExitCommand(final Command onCompleted)    {       return () -> handleUnsavedChangesBeforeExit(new ArrayList<>(), onCompleted);    }	Code	Yes	TRUE	Complex, long, or inadequate logic	Method	Accepted	Replace anonymous inner class or method calling chain by lambda	Yes		Yes		NONE	NONE	Anonymous inner classes containing only one method should become lambdas	NONE	TRUE	Implicit	The comment suggests making the method smaller, probably due to conventions.
rstudio/rstudio	7416	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQ1ODkxNjAzNA==	1970	https://codeupcrc.github.io/?key=1970	IMHO, a more idiomatic way of specifying this is JavaScript would be this.activeColumn || "".	Code	Yes	TRUE	Incomplete or inadequate code documentation	Conditional	Accepted	Change code comment to better explain the associated code element	Yes		Yes		NONE	NONE	NONE	NONE	FALSE	Implicit	It's about documentation that helps developers to understand the element with which the text is associated.
rstudio/rstudio	7994	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDUwMTM3NDY4NQ==	1968	https://codeupcrc.github.io/?key=1968	This command needs to be disabled, and probably hidden, when the allowSourceColumns preference prevents it from working. I'd suggest handling that in the source column manager (i.e. bind a preference listener that sets the command to be enabled/visible based on the value of the pref).	Code	No	FALSE															
rstudio/rstudio	7568	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQ3MTYyMDEwMA==	1969	https://codeupcrc.github.io/?key=1969	nit: missing comment header	Comments	Yes	FALSE															
runelite/runelite	11218	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQwNjQ2MDYyNg==	1983	https://codeupcrc.github.io/?key=1983	This probably breaks 9a2872e	Code	No	FALSE															
runelite/runelite	10682	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDM3MzAzNjQzNg==	1985	https://codeupcrc.github.io/?key=1985	Remove this newline	Code	Yes	TRUE	Inconsistent or disrupted formatting	Method	Accepted	Add or remove vertical spacing	Yes		Yes		NONE	NONE	NONE	NONE	FALSE	Implicit	The suggestion pertains to the formatting of the source code. Changes in formatting enhance the aesthetics of the code, enabling developers to recognize and understand the code elements.
runelite/runelite	11852	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQzODU3OTYyMQ==	1979	https://codeupcrc.github.io/?key=1979	Suggested change                                                                                                  new CrypticClue("Search the crates in the guard house of the northern gate of East Ardougne.", CRATE_356, new WorldPoint(2645, 3338, 0), "The guard house is northwest of the  East Ardougne market."),                                                  new CrypticClue("Search the crates in the guard house of the northern gate of East Ardougne.", CRATE_356, new WorldPoint(2645, 3338, 0), "The guard house northwest of the East Ardougne market."),	String value	No	FALSE															
runelite/runelite	11309	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQxNjI5MDQwMg==	1982	https://codeupcrc.github.io/?key=1982	While this technically works as-is and is unlikely to break since it depends on hot-cold internals which are unlikely to change, it is completely dependent upon the ordering of temps and can be made to give incorrect results by passing a set with out-of-order temperatures. I'd like to see this made deterministic so that ordering would not matter.	Code	No	FALSE															
runelite/runelite	12377	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQ4OTE1OTA0NQ==	1977	https://codeupcrc.github.io/?key=1977	Perhaps 12593 and 12849 should be Lumbridge Swamp?	Code	No	FALSE															
runelite/runelite	11879	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQ1MDk5NDAwOA==	1978	https://codeupcrc.github.io/?key=1978	Im pretty sure this is just draggingWidget.getIndex()	Code	No	FALSE															
runelite/runelite	11358	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQxNDc3MzE2OQ==	1981	https://codeupcrc.github.io/?key=1981	There are potentially ~3 threads here (event, which comes in on EDT?), this thread, and the thread executing ping, so this is not thread safe. You should make a local reference to sessionId and then use that.	Code	No	FALSE															
runelite/runelite	10699	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQwNjM1OTE1MQ==	1984	https://codeupcrc.github.io/?key=1984	You could probably just make this reverse() + limit + forEach(buildBox)	Code	Yes	TRUE	Complex, long, or inadequate logic	Call	Accepted	Replace an imperative logic by functional	Yes		Yes		NONE	NONE	"Stream" call chains should be simplified when possible	NONE	TRUE	Implicit	Asks a refactoring to make the code more compact and easily readable
sage-bionetworks/synapse-repository-services	4006	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQxMDQzNTMzMA==	1989	https://codeupcrc.github.io/?key=1989	Add test for the invalid token case, see the interceptor comment	Code	No	FALSE															
sage-bionetworks/synapse-repository-services	4014	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQxNDExNTY5Mw==	1988	https://codeupcrc.github.io/?key=1988	+modify, view	Code	No	FALSE															
sage-bionetworks/synapse-repository-services	4207	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQ5NjEzMzkwNA==	1986	https://codeupcrc.github.io/?key=1986	You can return a boolean from your query	Code	No	FALSE															
sage-bionetworks/synapse-repository-services	4029	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQxODY5NDk0Mg==	1987	https://codeupcrc.github.io/?key=1987	You might want to check that there are no DB interactions instead and wrap it into the assertDoesNotThrow to give it context	Code	No	FALSE															
sage-bionetworks/synapse-repository-services	3999	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQwODQ4NDA1MA==	1990	https://codeupcrc.github.io/?key=1990	ID first then type	Code	No	FALSE															
sage-bionetworks/synapse-repository-services	3890	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDM2NzY1MDIwNA==	1991	https://codeupcrc.github.io/?key=1991	maxListSize	Code	Yes	TRUE	Bad identifier	Method	Accepted	Modify an identifier to express the meaning or type of an element	Yes		Yes		NONE	NONE	NONE	NONE	FALSE	Implicit	The reviewer suggests to improve the identifier. The name of code element helps developers to understand what that element means and its content. The context of this improvement has no impact on the functionality or performance.
sakaiproject/sakai	7985	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDM5MTgyNzI1MA==	1998	https://codeupcrc.github.io/?key=1998	Use the AssignmentConstants in the pi that's the whole purpose so we don't recreate all these constants.	Code	Discard	FALSE															
sakaiproject/sakai	8689	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDUwNjEyMTMxMg==	1994	https://codeupcrc.github.io/?key=1994	Revert this change please.	Code	Yes	TRUE	Inconsistent or disrupted formatting	Conditional	Accepted	Add or remove vertical spacing	Yes		Yes		NONE	NONE	NONE	NONE	FALSE	Implicit	The suggestion pertains to the formatting of the source code. Changes in formatting enhance the aesthetics of the code, enabling developers to recognize and understand the code elements.
sakaiproject/sakai	8068	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDM5NzE5NTE5NQ==	1997	https://codeupcrc.github.io/?key=1997	Can this be put into the above if(site != null) block? Conditional seems duplicated. Edit: disregard, I didn't notice the check on submitterID	Code	No	FALSE															
sakaiproject/sakai	8768	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDUxNjQwODc1MQ==	1993	https://codeupcrc.github.io/?key=1993	Suggested change                                                                                                      String targetRole = (String) target.get(userEid);                                 looks like targetRole is no longer needed?	Code	Yes	FALSE															
sakaiproject/sakai	8477	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQ3ODMxMTY4OA==	1996	https://codeupcrc.github.io/?key=1996	Why not use j2ee JsonObject here, instead? I know simplepagebean uses Google's lib, but the j2ee version is a very similar api, with perhaps better builder patterns.	Code	No	FALSE															
scireum/sirius-biz	843	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQ3Mzk3NTg4Mw==	2004	https://codeupcrc.github.io/?key=2004	Suggested change                                                                                                        return "zip".equalsIgnoreCase(fileExtension);                                                        return FILE_EXTENSION_ZIP.equalsIgnoreCase(fileExtension);	Code	Yes	FALSE															
scireum/sirius-biz	904	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDUyMTYwNzAwMw==	2002	https://codeupcrc.github.io/?key=2002	Suggested change                                                                                                     * Once the parameter is build, the builder itself should no longer be used.                                                     * Once the parameter is built, the builder itself should no longer be used.	Javadoc	Yes	FALSE															
scireum/sirius-biz	926	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDUzMTQzOTc1Ng==	1999	https://codeupcrc.github.io/?key=1999	make abstract for Blob ? the actual database isn't important here	Code	No	FALSE															
scireum/sirius-biz	913	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDUyNjc2MjI5NQ==	2000	https://codeupcrc.github.io/?key=2000	Suggested change                                                                                                                    executeForValidStream(inputStream, handlerConsumer);                                                                    executeProcessingStage(inputStream, stage);	Code	Yes	FALSE															
scireum/sirius-biz	846	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQ4MTE3Mzg1Ng==	2003	https://codeupcrc.github.io/?key=2003	s.a.	Code	No	FALSE															
scireum/sirius-biz	652	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDM2MjQyNDQ2MA==	2006	https://codeupcrc.github.io/?key=2006	should this really be putIfAbsent ? If setUpDefaultClient changes and provides a idle timeout by default, this will no longer apply but it should still apply?	Code	No	FALSE															
seata/seata	2398	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQzOTMzNzE1Nw==	2010	https://codeupcrc.github.io/?key=2010	How about change to final Map<String, ColumnMeta> primaryKeyMap = getTableMeta().getPrimaryKeyMap(); ... if (primaryKeyMap.containsKey(field.getName())) {	Code	No	FALSE															
seata/seata	2852	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQ1MzMzMzI0MQ==	2008	https://codeupcrc.github.io/?key=2008	Specifies beans that won't be scanned in the GlobalTransactionScanner	Javadoc	Yes	TRUE	Incomplete or inadequate code documentation	Attribute	Accepted	Change text in existing Javadoc to improve grammar or fix a typo	Yes		Yes		NONE	NONE	NONE	NONE	FALSE	Implicit	It's about documentation that helps developers to understand the element with which the text is associated.
seata/seata	3050	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQ5Mjc0Njg0NA==	2007	https://codeupcrc.github.io/?key=2007	I think we don't need to check sql grammer.	Code	No	FALSE															
senx/warp10-platform	772	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQ0MTUyMjQ2Mw==	2015	https://codeupcrc.github.io/?key=2015	I think && !preBoundaryScan && !postBoundaryScan should be added. Better, enclose the few conditionals sharing this.	Code	No	FALSE															
senx/warp10-platform	772	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQ0MTYwMDU0OA==	2016	https://codeupcrc.github.io/?key=2016	If you want to remove this kind of code, you left it in MultiScanGTSDecoderIterator, lines 385-410.	Code	No	FALSE															
senx/warp10-platform	891	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDU5OTUzNTg2Mw==	2011	https://codeupcrc.github.io/?key=2011	Same here with spaces in keys, prefer dots.	String value	Yes	FALSE															
senx/warp10-platform	891	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDU5OTU2MzI2Nw==	2012	https://codeupcrc.github.io/?key=2012	Can throw NPE because conn.getErrorStream(); can return null.	Code	No	FALSE															
senx/warp10-platform	862	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDUxNjY4ODM2Ng==	2013	https://codeupcrc.github.io/?key=2013	Unused.	Code	Yes	FALSE															
senx/warp10-platform	833	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQ5MDM0MTM4Mw==	2014	https://codeupcrc.github.io/?key=2014	GeoTimeSerie.TYPE.LONG == gts.getType()	Code	Yes	FALSE															
skriptlang/skript	3432	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQ5OTY5MjIzNQ==	2021	https://codeupcrc.github.io/?key=2021	We usually don't include annotations like this. It should be okay for the warning to be there.	Other	Yes	TRUE	Incomplete or inadequate code documentation	Variable	Accepted	Add or remove annotation related to documentation	Yes		Yes		NONE	NONE	NONE	NONE	FALSE	Implicit	The reviewer asked for a code documentation. This change does not impact functionality or performance.
skriptlang/skript	3199	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQ2MzI1ODY3Ng==	2025	https://codeupcrc.github.io/?key=2025	Nitpick, but could you remove the space here? ;)	Code	Yes	FALSE															
skriptlang/skript	3173	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQ5OTM4NzU4Ng==	2026	https://codeupcrc.github.io/?key=2026	This was an unnecessary line change.                         Suggested change                                                                                                  return join ? "join " + strings.toString(e, debug)                                                   +(delimiter != null ? " with "                                                   + delimiter.toString(e, debug) : "")                                                   : ((regex ? "regex " : "")                                                   +"split " + strings.toString(e, debug)                                                   + (delimiter != null ? " at "                                                   + delimiter.toString(e, debug) : ""));                                                  return join ? "join " + strings.toString(e, debug) +(delimiter != null ? " with " + delimiter.toString(e, debug) : "") : ((regex ? "regex " : "") +"split " + strings.toString(e, debug) + (delimiter != null ? " at " + delimiter.toString(e, debug) : ""));	Code	Yes	TRUE	Inconsistent or disrupted formatting	Conditional	Accepted	Add or remove vertical spacing	Yes		Yes		NONE	NONE	NONE	NONE	FALSE	Implicit	The reviewer suggests an improvement in formatation that does not affect the functionality or performance
skriptlang/skript	2757	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQwNTU3MTc1NA==	2028	https://codeupcrc.github.io/?key=2028	if the change is less than 1 why does it change anything at all?	Code	No	FALSE															
skriptlang/skript	2757	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQxNjY4NjgwMw==	2029	https://codeupcrc.github.io/?key=2029	missing spaces around <	Code	Yes	FALSE															
skriptlang/skript	3223	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQ2MTA0NDc5Ng==	2023	https://codeupcrc.github.io/?key=2023	IMO you should use curly brackets when you have an it / else if / else, but I’m not sure what the conventions say about that actually	Code	Yes	FALSE															
skriptlang/skript	3105	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQ0OTk0NzEzMQ==	2027	https://codeupcrc.github.io/?key=2027	Why did you change this?	Code	No	FALSE															
sleuthkit/autopsy	5691	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDM5MDUyMTgxMQ==	2033	https://codeupcrc.github.io/?key=2033	The signature should likely be PropertySheetTask<T extends AbstractNode>. See the comment on computePropertyValue for more details.	Code	Yes	TRUE	Bad identifier	Method	Accepted	Modify an identifier to express the meaning or type of an element	Yes		Yes		NONE	NONE	NONE	NONE	FALSE	Implicit	The reviewer suggests to improve the identifier. The name of code element helps developers to understand what that element means and its content. The context of this improvement has no impact on the functionality or performance.
